siren,siret,finess,nom,type,naf,libelle,commune,departement,telephone,source
338385263,33838526300029,,CLAIRENET,proprete,81.21Z,Nettoyage courant des batiments,MALEMORT,19,,sirene
382640449,38264044900015,,MIRAT PAYSAGES ET PEPINIERES,proprete,81.30Z,Services d'amenagement paysager,USSAC,19,,sirene
393391545,39339154500026,,ETS MARCEL COUDRE,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,BRIVE-LA-GAILLARDE,19,,sirene
815008644,81500864400016,,S.A.S PIPS,securite,80.10Z,Activites de securite privee,USSAC,19,,sirene
378550792,37855079200022,,SARL FAURIE,reseaux,61.10Z,Telecommunications filaires,BRIVE-LA-GAILLARDE,19,,sirene
439108481,43910848100029,,U NET,proprete,81.21Z,Nettoyage courant des batiments,USSEL,19,,sirene
439812215,43981221500069,,MV NETTOYAGE,proprete,81.21Z,Nettoyage courant des batiments,PAZAYAC,24,,sirene
519565238,51956523800028,,ARBRENVIRONNEMENT,environnement,38.12Z,Collecte des dechets dangereux,BRIVE-LA-GAILLARDE,19,,sirene
512748021,51274802100031,,SAS PEGOURIER LUDWIG,proprete,81.30Z,Services d'amenagement paysager,USSEL,19,,sirene
513163477,51316347700039,,BOULEVARD DES ENERGIES,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,ALLASSAC,19,,sirene
453544850,45354485000044,,EURL BOURROUX,cvc,43.22A,Travaux d'installation d'eau et de gaz en tous locaux,BRIVE-LA-GAILLARDE,19,,sirene
800247272,80024727200068,,NEW WAVE ENERGIES,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,LIMOGES,87,,sirene
831398011,83139801100039,,LE PAPILLON JAUNE,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,ARGENTAT-SUR-DORDOGNE,19,,sirene
851075036,85107503600026,,DG PAYSAGE,proprete,81.30Z,Services d'amenagement paysager,SAINT-PANTALEON-DE-LARCHE,19,,sirene
809381452,80938145200030,,C2IS,proprete,81.29B,Autres activites de nettoyage n.c.a.,MALEMORT,19,,sirene
909007403,90900740300019,,NETTOYAGE BAILLET ET FILLE,proprete,81.22Z,Autres activites de nettoyage des batiments et nettoyage industriel,VARS-SUR-ROSEIX,19,,sirene
317614840,31761484000021,,LES BOJARDINS,proprete,81.30Z,Services d'amenagement paysager,MALEMORT,19,,sirene
822717583,82271758300030,,CHASTAGNIER,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,UZERCHE,19,,sirene
825052251,82505225100030,,SI2M,maintenance,33.14Z,Reparation d'equipements electriques,USSAC,19,,sirene
387974751,38797475100019,,ETS VACKIER DELBOS,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,TULLE,19,,sirene
384846002,38484600200036,,ASSOC RAMAS BRIVISTE REVAL ENVIRONNEMENT,environnement,38.11Z,Collecte des dechets non dangereux,BRIVE-LA-GAILLARDE,19,,sirene
912675733,91267573300022,,STPI CORREZE,securite,80.10Z,Activites de securite privee,SEILHAC,19,,sirene
918420571,91842057100013,,SO PRO NET,proprete,81.22Z,Autres activites de nettoyage des batiments et nettoyage industriel,COSNAC,19,,sirene
828675876,82867587600027,,CHEVALIER RESEAUX ENERGIES,cvc,43.22A,Travaux d'installation d'eau et de gaz en tous locaux,MALEMORT,19,,sirene
902285014,90228501400020,,PSS,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,USSEL,19,,sirene
493887970,49388797000033,,CASEM MULTI SERVICES,proprete,81.30Z,Services d'amenagement paysager,PERPEZAC-LE-NOIR,19,,sirene
492691571,49269157100037,,TECHNI-CLIM,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,CORREZE,19,,sirene
842763625,84276362500055,,H2L,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,MALEMORT,19,,sirene
498585991,49858599100025,,ENERGIE PRO SARL,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,TURENNE,19,,sirene
502297468,50229746800030,,OJEDA PAYSAGE,proprete,81.30Z,Services d'amenagement paysager,VARETZ,19,,sirene
677020059,67702005900015,,RUFFET CHASTANET,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,BRIVE-LA-GAILLARDE,19,,sirene
819119991,81911999100027,,RICHARD GRIFFOUILLERE PROPRETE ET SERVICES,proprete,81.21Z,Nettoyage courant des batiments,BRIVE-LA-GAILLARDE,19,,sirene
480731769,48073176900083,,M ENERGIES SERVICE,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,LUDRES,54,,sirene
344657655,34465765500181,,KOESIO EST,depannage,95.11Z,Reparation d'ordinateurs et d'equipements peripheriques,CHEMAUDIN ET VAUX,25,,sirene
505079228,50507922800035,,IVT SECURITY,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,YAINVILLE,76,,sirene
804840742,80484074200030,,VALBARA,environnement,38.11Z,Collecte des dechets non dangereux,VAULX-EN-VELIN,69,,sirene
953446168,95344616800122,,VESTA,maintenance,33.12Z,Reparation de machines et equipements mecaniques,DUGNY,93,,sirene
322491127,32249112700047,,BOUYGUES E&S MAINTENANCE INDUSTRIELLE,maintenance,33.12Z,Reparation de machines et equipements mecaniques,FEYZIN,69,,sirene
445171630,44517163000160,,COVERCOM,reseaux,61.20Z,Telecommunications sans fil,DIJON,21,,sirene
377768544,37776854400100,,EIFFAGE ENERGIE SYSTEMES - BOURGOGNE FRANCHE COMTE,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,LONGVIC,21,,sirene
414741843,41474184300109,,AB SECURITE SAS,securite,80.20Z,Activites liees aux systemes de securite,CHARMES,88,,sirene
325069532,32506953200134,,APPLICATION ELECTRO MECANIQUE,maintenance,33.14Z,Reparation d'equipements electriques,L'AIGLE,61,,sirene
401704929,40170492900033,,SARL SDI EXTRACTIONS VENTILATIONS,proprete,81.22Z,Autres activites de nettoyage des batiments et nettoyage industriel,RICHARDMENIL,54,,sirene
834032351,83403235100043,,UXELLO HAUTS DE FRANCE ET GRAND EST,cvc,43.22A,Travaux d'installation d'eau et de gaz en tous locaux,MESSEIN,54,,sirene
335147187,33514718700116,,POUCHAIN,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,NIEPPE,59,,sirene
851196097,85119609700022,,MOOVEO ENERGIES,maintenance,33.12Z,Reparation de machines et equipements mecaniques,DIJON,21,,sirene
513822619,51382261900039,,ISOLE PLUS ENERGIES,cvc,43.29A,Travaux d'isolation,MARSANNAY-LA-COTE,21,,sirene
824534465,82453446500011,,TECHNOVERT SARL,proprete,81.30Z,Services d'amenagement paysager,VOUJEAUCOURT,25,,sirene
421881160,42188116000087,,ABC TELEPHONIE ET INFORMATIQUE,reseaux,61.10Z,Telecommunications filaires,BESANCON,25,,sirene
401001961,40100196100028,,LANTANA CORNUET PAYSAGE,proprete,81.30Z,Services d'amenagement paysager,LEVERNOIS,21,,sirene
442934857,44293485700032,,A.R.G.E.,securite,80.20Z,Activites liees aux systemes de securite,QUETIGNY,21,,sirene
804875425,80487542500014,,EUROFINS PRELEVEMENT POUR LE BATIMENT EST,controle,71.20B,"Analyses, essais et inspections techniques",NANTES,44,,sirene
894121748,89412174800012,,OPTIC TELECOMS,reseaux,61.10Z,Telecommunications filaires,SAINT-THIBAULT-DES-VIGNES,77,,sirene
908177546,90817754600011,,ENERBLUE,cvc,43.29A,Travaux d'isolation,NOISY-LE-SEC,93,,sirene
015752660,01575266000066,,ETS METALLURGIQUES E.GODARD,environnement,38.11Z,Collecte des dechets non dangereux,CHENOVE,21,,sirene
884664293,88466429300047,,IVACOM,reseaux,42.22Z,Construction de reseaux electriques et de telecommunications,MAXEVILLE,54,,sirene
388451817,38845181700034,,EUROPEENNE DE COMMUNICATION ET DE SERVICE,maintenance,33.20D,"Installation d'equipements electriques, de materiels electroniques et optiques ou d'autres materiels",HŒRDT,67,,sirene
448166512,44816651200021,,S.A.R.I. 21,controle,71.20B,"Analyses, essais et inspections techniques",AISEREY,21,,sirene
400260691,40026069100052,,AEROLAB,controle,71.20B,"Analyses, essais et inspections techniques",VENDOME,41,,sirene
349363838,34936383800070,,ETABLISSEMENTS ANDRE PERRIER,maintenance,33.12Z,Reparation de machines et equipements mecaniques,MARCIGNY,71,,sirene
829854181,82985418100049,,ATMO BOURGOGNE-FRANCHE-COMTE,controle,71.20B,"Analyses, essais et inspections techniques",BESANCON,25,,sirene
491390191,49139019100055,,R'PROPRETE,proprete,81.21Z,Nettoyage courant des batiments,DIJON,21,,sirene
485313415,48531341500054,,COLLECTE  TRANSPORT TRAITEMENT DECHETS,environnement,38.11Z,Collecte des dechets non dangereux,MARNAY,70,,sirene
727320020,72732002000033,,SOCIETE ANONYME COMALEC,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,CRISSEY,71,,sirene
333146371,33314637100013,,F P R B SERGE CHEVEAU,proprete,81.29B,Autres activites de nettoyage n.c.a.,LADOIX-SERRIGNY,21,,sirene
515228211,51522821100089,,FRANCE SOLAR,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,BRUMATH,67,,sirene
532927704,53292770400025,,CHEMINEES ET POELES M DISCOUNT,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,FONTAINE-FRANCAISE,21,,sirene
529040123,52904012300026,,ARBO ENVIRONNEMENT,proprete,81.30Z,Services d'amenagement paysager,SAINT-GERMAIN-DU-BOIS,71,,sirene
441825098,44182509800011,,SANUELEC,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,NUITS-SAINT-GEORGES,21,,sirene
775734817,77573481700411,,VEOLIA ASSAINISSEMENT & MAINTENANCE FRANCE,environnement,37.00Z,Collecte et traitement des eaux usees,PARIS,75,,sirene
312149149,31214914900022,,CENTRE OENOLOGIQUE DE BOURGOGNE,controle,71.20B,"Analyses, essais et inspections techniques",BEAUNE,21,,sirene
389562430,38956243000022,,GAUTHEY ELECTRICITE,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,AUTUN,71,,sirene
383406188,38340618800037,,BARKENE INCENDIE,maintenance,33.13Z,Reparation de materiels electroniques et optiques,PANTIN,93,,sirene
339560047,33956004700088,,APRES VENTE SERVICE,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,DIJON,21,,sirene
352571863,35257186300070,,DUC & PRENEUF,proprete,81.30Z,Services d'amenagement paysager,LONGVIC,21,,sirene
439397662,43939766200024,,BOURGOGNE CREATION PAYSAGE,proprete,81.30Z,Services d'amenagement paysager,DIJON,21,,sirene
894855329,89485532900013,,ALLIANTHERM,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,FLEURVILLE,71,,sirene
511448664,51144866400041,,WEWISE LA ROCHE-SUR-FORON,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,LA ROCHE-SUR-FORON,74,,sirene
450691860,45069186000032,,SILFEO GENIE CLIMATIQUE,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,DIJON,21,,sirene
392270534,39227053400051,,ENTREP.GENERALE ELECTRICITE URBANO,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,SAINT-APOLLINAIRE,21,,sirene
312549918,31254991800026,,SOC CANALISATIONS URBAIN BOURG,reseaux,42.21Z,Construction de reseaux pour fluides,BLIGNY-LES-BEAUNE,21,,sirene
308327923,30832792300014,,SOCIETE D'EXPLOITATION DE TRANSPORT ET EVACUATION D'ORDURES,environnement,38.11Z,Collecte des dechets non dangereux,SAINT-APOLLINAIRE,21,,sirene
488118670,48811867000048,,Z COLL,environnement,38.12Z,Collecte des dechets dangereux,GEISPOLSHEIM,67,,sirene
429028525,42902852500021,,L'EST ELECTRIQUE,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,ROCHE-LEZ-BEAUPRE,25,,sirene
533857322,53385732200010,,BOURGOGNE PROPRETE,proprete,81.21Z,Nettoyage courant des batiments,VAROIS-ET-CHAIGNOT,21,,sirene
502538861,50253886100027,,UTTS PLOMBERIE CHAUFFAGE,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,DIJON,21,,sirene
442133567,44213356700093,,OPTIONS TELECOM,reseaux,61.10Z,Telecommunications filaires,CHEVIGNY-SAINT-SAUVEUR,21,,sirene
445235963,44523596300011,,CENTRE D'ANALYSES ET DE RECHERCHES - CAR,controle,71.20B,"Analyses, essais et inspections techniques",ILLKIRCH-GRAFFENSTADEN,67,,sirene
537934457,53793445700053,,CEGELEC BOURGOGNE,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,QUETIGNY,21,,sirene
831240148,83124014800013,,MS2B,cvc,43.22A,Travaux d'installation d'eau et de gaz en tous locaux,SAINT-APOLLINAIRE,21,,sirene
444017792,44401779200037,,SANTERNE BOURGOGNE,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,MARSANNAY-LA-COTE,21,,sirene
330548470,33054847000013,,LION RENOVATION,cvc,43.22A,Travaux d'installation d'eau et de gaz en tous locaux,DIJON,21,,sirene
315535864,31553586400088,,EN'GO BOURGOGNE,cvc,43.22A,Travaux d'installation d'eau et de gaz en tous locaux,SENOZAN,71,,sirene
399337450,39933745000015,,NEOS,maintenance,33.20B,Installation de machines et equipements mecaniques,BEAUNE,21,,sirene
494697303,49469730300043,,DAN SERVICES,proprete,81.21Z,Nettoyage courant des batiments,DIJON,21,,sirene
414730655,41473065500043,,SDEL BOURGOGNE,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,FONTAINE-LES-DIJON,21,,sirene
443139605,44313960500036,,ALCY,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,MEYZIEU,69,,sirene
411489040,41148904000039,,A.T.C.F.,maintenance,33.20B,Installation de machines et equipements mecaniques,FONTAINE-LES-DIJON,21,,sirene
411949324,41194932400031,,SARL SIG,securite,80.10Z,Activites de securite privee,DIJON,21,,sirene
400490421,40049042100015,,LONCHAMPT,maintenance,33.12Z,Reparation de machines et equipements mecaniques,THISE,25,,sirene
529236846,52923684600026,,S2P TELECOM,reseaux,42.22Z,Construction de reseaux electriques et de telecommunications,AISEREY,21,,sirene
333997781,33399778100021,,GRAND,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,SAINT-APOLLINAIRE,21,,sirene
334400801,33440080100042,,GROENEVELD-BEKA FRANCE,maintenance,33.20B,Installation de machines et equipements mecaniques,VAULX-MILIEU,38,,sirene
438067381,43806738100089,,ARBEO,proprete,81.30Z,Services d'amenagement paysager,LEZINNES,89,,sirene
412331308,41233130800061,,AIR FROID,maintenance,33.20B,Installation de machines et equipements mecaniques,PERRIGNY-LES-DIJON,21,,sirene
844508564,84450856400037,,DEM'S ELEC,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,FAUVERNEY,21,,sirene
852227552,85222755200043,,RT.FIBRE,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,BELLEFOND,21,,sirene
512824947,51282494700034,,ECO-BAT,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,CHARNAY-LES-MACON,71,,sirene
500667662,50066766200018,,SIQOCERT SAS,controle,71.20B,"Analyses, essais et inspections techniques",BEAUNE,21,,sirene
501599450,50159945000035,,C.L.E.F. ENERGIES,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,DIJON,21,,sirene
538841610,53884161000032,,APJ ENERGIES,cvc,43.22A,Travaux d'installation d'eau et de gaz en tous locaux,LONGEAULT-PLUVAULT,21,,sirene
509033791,50903379100021,,HS AEROSPACE DIJON,maintenance,33.14Z,Reparation d'equipements electriques,LONGVIC,21,,sirene
814910378,81491037800011,,DIEZE,environnement,38.11Z,Collecte des dechets non dangereux,SAINT-APOLLINAIRE,21,,sirene
778189951,77818995100057,,ENTREPRISE DEMONGEOT,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,DIJON,21,,sirene
969500040,96950004000098,,PLD BOURGOGNE RHONE ALPES,proprete,81.21Z,Nettoyage courant des batiments,BEAUNE,21,,sirene
881809065,88180906500017,,BASEO,proprete,81.21Z,Nettoyage courant des batiments,CHENOVE,21,,sirene
417966595,41796659500023,,LORRILLIARD,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,SAINT-APOLLINAIRE,21,,sirene
413774183,41377418300037,,ELECTRICITE CLIMATISATION 52,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,CHAMARANDES-CHOIGNES,52,,sirene
392412094,39241209400030,,POLAIR'SYSTEM,maintenance,33.20B,Installation de machines et equipements mecaniques,FONTAINE-LES-DIJON,21,,sirene
390049609,39004960900022,,GILLES BLOIS,cvc,43.22A,Travaux d'installation d'eau et de gaz en tous locaux,BEAUNE,21,,sirene
301864914,30186491400082,,TRACER,proprete,81.30Z,Services d'amenagement paysager,LONGVIC,21,,sirene
319569976,31956997600016,,ALARME RATIONNELLE TELESURVEILLEE,securite,80.20Z,Activites liees aux systemes de securite,MARSANNAY-LA-COTE,21,,sirene
303292262,30329226200084,,EDEN,proprete,81.21Z,Nettoyage courant des batiments,DIJON,21,,sirene
015752868,01575286800032,,MUNIER,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,SAINT-APOLLINAIRE,21,,sirene
441929304,44192930400034,,C.N.S INSTRUMENTATION,controle,71.20B,"Analyses, essais et inspections techniques",QUETIGNY,21,,sirene
513951087,51395108700024,,CHAUFFAGE SANITAIRE ISSOIS,cvc,43.22A,Travaux d'installation d'eau et de gaz en tous locaux,IS-SUR-TILLE,21,,sirene
510914872,51091487200021,,EXP'AIR,proprete,81.22Z,Autres activites de nettoyage des batiments et nettoyage industriel,AMIENS,80,,sirene
347589137,34758913700038,,SA REALISATIONS ELECTRIQUES,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,PERRIGNY-LES-DIJON,21,,sirene
341279362,34127936200014,,CHAPUIS FRERES,maintenance,33.12Z,Reparation de machines et equipements mecaniques,SAINT-MARC-SUR-SEINE,21,,sirene
342090842,34209084200044,,LAPIERRE,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,FAUVERNEY,21,,sirene
324989375,32498937500047,,SANITAIRE THERMIQUE ELECTRICITE,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,DIJON,21,,sirene
315769687,31576968700015,,ELECTRICITE GENERALE BOCH,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,DIJON,21,,sirene
252109434,25210943400016,,SMICTOM ASSIMILES PLAINE DIJONNAISE,environnement,38.11Z,Collecte des dechets non dangereux,GENLIS,21,,sirene
482001716,48200171600026,,ASSAINISSEMENT IN SITU,proprete,81.29B,Autres activites de nettoyage n.c.a.,BUC,78,,sirene
480602150,48060215000025,,SARL GENTIL THERMIQUE,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,AHUY,21,,sirene
481203123,48120312300031,,PAIRELEC,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,DIJON,21,,sirene
489364448,48936444800022,,STCE ENERGIES,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,SAINT-APOLLINAIRE,21,,sirene
379937261,37993726100053,,SERENA,proprete,81.21Z,Nettoyage courant des batiments,LONGVIC,21,,sirene
382843191,38284319100034,,BVS,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,HAUTEVILLE-LES-DIJON,21,,sirene
385018866,38501886600025,,JACQUINOT PAYSAGISTE,proprete,81.30Z,Services d'amenagement paysager,VAROIS-ET-CHAIGNOT,21,,sirene
402999155,40299915500011,,AVRIL SEDAM,maintenance,43.29B,Autres travaux d'installation n.c.a.,IS-SUR-TILLE,21,,sirene
432840817,43284081700055,,CHRISTOPHE BRETEL (BRETEL CHRISTOPHE),proprete,81.21Z,Nettoyage courant des batiments,DIJON,21,,sirene
353303225,35330322500018,,V.D.S. PAYSAGE,proprete,81.30Z,Services d'amenagement paysager,SOIRANS,21,,sirene
523213908,52321390800040,,COSY ECO,cvc,43.22B,Travaux d'installation d'equipements thermiques et de climatisation,OUGES,21,,sirene
420234247,42023424700039,,LAMIA J.P,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,HAUTEVILLE-LES-DIJON,21,,sirene
429033202,42903320200053,,COLLET PAYSAGE,proprete,81.30Z,Services d'amenagement paysager,CHEVIGNY-SAINT-SAUVEUR,21,,sirene
429470461,42947046100014,,ATELSYS,reseaux,43.21A,Travaux d'installation electrique dans tous locaux,LONGVIC,21,,sirene
